Latitude,Longitude,HS,UCL,LCL_,Cobertura Boscosa_90m,band_1_90m,band_2_90m,band_3_90m,band_4_90m,band_5_90m,band_6_90m,band_7_90m,band_8_90m,band_9_90m,band_10_90m,band_11_90m,NDWI_90m,BSI_90m,NBRI_90m,GCI_90m,MSI_90m,NDMI_90m,SAVI_90m_90m,EVI_90m,GNDVI_90m,AVI_90m,NDVI_90m,Altitud_90m,Distancia a Rios_90m,Distancia a zonas con pérdida de cobertura_90m,Resistencia_90m,Costo de Movimiento_90m,Distancia a Bosque_90m,Distancia a corredor biologico_90m,Cobertura Boscosa_150m,band_1_150m,band_2_150m,band_3_150m,band_4_150m,band_5_150m,band_6_150m,band_7_150m,band_8_150m,band_9_150m,band_10_150m,band_11_150m,NDWI_150m,BSI_150m,NBRI_150m,GCI_150m,MSI_150m,NDMI_150m,SAVI_150m,EVI_150m,GNDVI_150m,AVI_150m,NDVI_150m,Altitud_150m,Distancia a Rios_150m,Distancia a zonas con pérdida de cobertura_150m,Resistencia_150m,Costo de Movimiento_150m,Distancia a Bosque_150m,Distancia a corredor biologico_150m,Cobertura Boscosa_300m,band_1_300m,band_2_300m,band_3_300m,band_4_300m,band_5_300m,band_6_300m,band_7_300m,band_8_300m,band_9_300m,band_10_300m,band_11_300m,NDWI_300m,BSI_300m,NBRI_300m,GCI_300m,MSI_300m,NDMI_300m,SAVI_300m,EVI_300m,GNDVI_300m,AVI_300m,NDVI_300m,Altitud_300m,Distancia a Rios_300m,Distancia a zonas con pérdida de cobertura_300m,Resistencia_300m,Costo de Movimiento_300m,Distancia a Bosque_300m,Distancia a corredor biologico_300m,Label
6.071226524,-75.36924653,0.108223,5.027473,"  -4.811026",45.06681061,0.114580162,0.09476231,0.085674785,0.068950519,0.221679121,0.134366319,0.077717431,0.078733586,0.00123301,294.3364258,292.0253601,-0.44094789,-1.076954007,-0.044672549,1.581917644,0.598271012,0.253849208,0.28894192,0.412274867,-0.080882199,3.190296173,-0.018939404,2142.139893,143.8003387,244.9905853,175.3434143,1,887.1404419,3162.801514,49.9893617,0.113189561,0.094376522,0.086058719,0.068900498,0.269828474,0.157619515,0.085860831,0.076930222,0.001184341,294.2741869,291.8852358,-0.508463807,-1.075209109,0.036084071,2.1573024,0.581594786,0.269424219,0.355057854,0.509068423,0.026935964,2.80432116,0.077313909,2139.773333,157.7297297,217.4508991,148.3482269,1,886.1291054,3165.284257,44.77384196,0.113324885,0.094528104,0.088166942,0.070266815,0.311492643,0.179261075,0.095161406,0.079446287,0.001202243,294.2578833,291.8236915,-0.552101373,-1.023827954,0.097876375,2.570069192,0.577656854,0.273367603,0.406072633,0.583877877,0.108281381,2.503826413,0.150077033,2140.86,125.437276,163.191782,144.2235919,1,858.2896397,3165.362512,0
6.071197228,-75.36912934,0.078677,4.996016,"  -4.838661",49.89946365,0.114148654,0.093830831,0.084684432,0.066868149,0.226667538,0.133434311,0.077687904,0.075084373,0.00121173,294.2320557,291.9261475,-0.454410553,-1.119710565,-0.031058786,1.667812943,0.579909265,0.267985016,0.301036775,0.430887789,-0.063882582,3.119132042,0.000291696,2141.16626,149.8810425,239.3403778,180.6324768,1,897.0516357,3175.750488,51.69148936,0.111738606,0.092693124,0.083910322,0.066048455,0.266342343,0.154248719,0.083179047,0.074933305,0.001181996,294.2470512,291.8599865,-0.51174566,-1.104665788,0.0359444,2.177814016,0.576374322,0.273319465,0.356211593,0.51095938,0.024589829,2.817647073,0.078237638,2139.693333,158.44,219.2235885,148.1375719,1,894.9906367,3176.646163,43.83513514,0.113168549,0.094330337,0.08767457,0.069636589,0.309193746,0.177174547,0.093862216,0.079021221,0.001202379,294.2053368,291.7764502,-0.551238804,-1.035543272,0.095642635,2.566777043,0.576123487,0.274680485,0.404618118,0.582422137,0.104593266,2.516090179,0.147033491,2140.88,124.4981949,166.559036,144.6010205,1,869.3085368,3180.723344,0
6.071167931,-75.36901216,-0.137676,5.762712,"  -4.071267",49.66020966,0.112484828,0.092117175,0.081053048,0.063085578,0.217023537,0.12642476,0.072606064,0.073839456,0.001158574,294.1430054,291.833252,-0.454654843,-1.176384687,-0.03729393,1.669169664,0.574145496,0.272323608,0.294974387,0.42402786,-0.076912768,3.201849699,-0.007899653,2140.805664,156.8251801,234.3755951,185.9237518,1,907.0446167,3188.700928,52.32258065,0.111303294,0.092193085,0.083174876,0.065178524,0.263689736,0.151927207,0.081801303,0.074199865,0.001172817,294.1701859,291.8024361,-0.511645982,-1.122930351,0.034173855,2.176197484,0.572989568,0.276148966,0.354668004,0.50877775,0.021134007,2.83200416,0.075741941,2139.657895,159.6533333,220.3410754,148.9097396,1,906.1174389,3189.873034,44.5902965,0.113143278,0.094305866,0.087607046,0.069604429,0.30796451,0.176508739,0.093594922,0.079080549,0.001197907,294.1782125,291.7534703,-0.550274987,-1.038191345,0.093957735,2.558349068,0.576171343,0.274732423,0.403300808,0.580326534,0.102452774,2.522319618,0.145041081,2141.083612,125.1818182,168.242584,144.5882862,1,877.7980296,3191.19551,0
6.071139854,-75.36889497,-0.16722,5.734659,"  -4.101806",48.74414063,0.110843226,0.090450823,0.07671576,0.05886744,0.204844564,0.116273865,0.065585487,0.072696745,0.001122789,294.0569763,291.7370911,-0.454160869,-1.24408412,-0.045327429,1.665262699,0.56317848,0.280434877,0.286336482,0.414398819,-0.093866296,3.301496983,-0.021391893,2140.885986,164.4527435,230.424408,172.6457825,1,917.1882324,3201.592285,52.57142857,0.111170323,0.091927393,0.082743839,0.064620918,0.26136829,0.149748195,0.080905623,0.07362867,0.001174357,294.0966905,291.7405461,-0.51023616,-1.137765976,0.031082949,2.167178232,0.570602183,0.278412022,0.352757355,0.506257469,0.017025275,2.847992016,0.07252764,2139.333333,160.24,220.0662957,148.1123424,1,913.7987861,3200.929798,44.05630027,0.113093932,0.094183951,0.087399526,0.06934979,0.305275066,0.174768298,0.092434541,0.078876142,0.001196473,294.1312297,291.7106883,-0.548124429,-1.043681985,0.091204237,2.538982686,0.575597377,0.275053607,0.400619765,0.576280589,0.09761769,2.537476103,0.140843388,2141.217687,123.6021898,171.5012585,144.5395204,1,888.9680127,3203.379721,0
6.071110558,-75.36877778,0.777038,6.678596,"  -5.124519",48.74050522,0.110906035,0.091164693,0.075583644,0.05860997,0.200593889,0.11015337,0.063933447,0.073068731,0.001171498,293.9754944,291.6785583,-0.451984584,-1.288728476,-0.051719382,1.650520325,0.545960248,0.29465434,0.280299127,0.408388138,-0.101301007,3.350056171,-0.031685289,2140.99292,172.6910095,226.4584961,155.997818,1,927.3141479,3214.539063,53.95604396,0.110214996,0.090764772,0.080687353,0.062088746,0.257755503,0.144973687,0.077657864,0.071367975,0.001179202,293.9748256,291.6335246,-0.514074478,-1.181909231,0.0311136,2.204521562,0.561982622,0.285732995,0.353491472,0.508853238,0.01461451,2.862228764,0.072070611,2139.842105,162.7333333,220.9818682,148.4384935,1,925.1600101,3214.330554,44.14864865,0.113073598,0.094165776,0.08722526,0.069130151,0.303497617,0.173566834,0.091818803,0.078705315,0.001198508,294.0853275,291.6677834,-0.546586067,-1.048790235,0.088622038,2.528196151,0.575702149,0.275104959,0.398868452,0.574052736,0.094240039,2.548103694,0.137889879,2141.303333,124.1642336,174.4219011,144.6978225,1,900.3515425,3217.986314,0
6.071081261,-75.36866182,0.668457,6.566611,"  -5.229696",47.8217392,0.11099007,0.092104964,0.07477618,0.05836352,0.196771368,0.103446819,0.062253799,0.072632067,0.001262453,293.8949585,291.6333313,-0.448902488,-1.345355153,-0.056197617,1.629656911,0.524018466,0.312874705,0.274796456,0.403950095,-0.108836912,3.396078825,-0.040906549,2140.657959,180.9978333,224.102951,151.5451355,1,937.432312,3227.381592,54.38043478,0.109925428,0.09036524,0.080258547,0.061451912,0.256674524,0.143295631,0.076705128,0.070827844,0.001180834,293.9309349,291.6110088,-0.514098356,-1.196941289,0.030901625,2.20858798,0.558530903,0.288696408,0.353304321,0.50860523,0.012989306,2.869797549,0.071374109,2140.208333,164.4285714,223.8530876,148.2196672,1,938.4141757,3229.154541,43.84408602,0.113074807,0.094189662,0.087160627,0.069009133,0.302402128,0.172851827,0.091320471,0.078723447,0.001197161,294.067768,291.6537217,-0.545715098,-1.05215132,0.08743307,2.522239456,0.575551395,0.275274989,0.397814651,0.572806855,0.092248724,2.554414514,0.136196617,2141.47138,123.3247232,177.0859192,144.6967755,1,909.985059,3229.528633,0
6.071051964,-75.36854463,-0.216254,5.68159,"  -5.131124",48.16950226,0.109660685,0.090456314,0.074482761,0.056145627,0.206013709,0.101884522,0.061550938,0.069701605,0.001283442,293.8258362,291.5959167,-0.466626555,-1.424210548,-0.033462368,1.766667724,0.497213483,0.336406499,0.294203788,0.431840986,-0.08390104,3.275722742,-0.014106178,2140.361328,190.3923035,221.7807007,156.8243713,1,947.7073364,3240.332275,54.80851064,0.108925802,0.089195034,0.078706687,0.059498271,0.254105558,0.138921885,0.073925143,0.069405742,0.001169547,293.7965303,291.496406,-0.516906235,-1.240842193,0.031771167,2.247035586,0.549612689,0.296449449,0.354055506,0.509993513,0.010996035,2.883164409,0.071020182,2140.32,162.7763158,223.4475244,148.8865869,1,948.5208172,3241.79756,43.95652174,0.113006116,0.094189683,0.086975404,0.068706906,0.298276198,0.171032236,0.090418571,0.0784232,0.001191563,294.0233609,291.6146919,-0.541774342,-1.054323609,0.080896184,2.484729393,0.577881731,0.273486722,0.39341995,0.566717566,0.084547193,2.577392341,0.129476483,2141.33557,121.5071942,181.8945162,144.7846614,1,924.3904355,3246.577721,0
6.071022667,-75.36842744,-1.23914,6.628418,"  -5.172919",49.23795319,0.107532293,0.086915694,0.075803697,0.053519428,0.229234666,0.108052492,0.063331656,0.06626875,0.001176354,293.7638855,291.5635986,-0.500990629,-1.495579004,0.014447407,2.030402422,0.472958088,0.35904482,0.335912645,0.487262875,-0.028286304,2.999675512,0.046023503,2140.044922,199.8857117,220.7297516,162.1027832,1,958.0700073,3253.291504,57.32967033,0.108870996,0.089188973,0.079015077,0.059910371,0.256801089,0.141854931,0.075271313,0.069843179,0.001174559,293.796026,291.4879921,-0.518867683,-1.219620429,0.033870562,2.267140419,0.554549715,0.292187647,0.356617035,0.512735996,0.015636305,2.866693313,0.074717808,2140.613333,164.6527778,224.0240155,148.222467,1,959.7374725,3257.227947,43.86449864,0.113074552,0.094241011,0.086973993,0.068630988,0.296064965,0.170068857,0.089808752,0.078462801,0.001191465,293.9941868,291.5855963,-0.538900621,-1.055250258,0.077726234,2.462831263,0.579136527,0.272507184,0.390709368,0.562907857,0.079509147,2.596078485,0.125209724,2141.41196,121.2327273,183.0169184,144.6708611,1,931.8125203,3255.181632,0
6.07099337,-75.36831025,-1.161648,6.713933,"  -5.099439",51.00664139,0.106016353,0.085072927,0.076950908,0.052890778,0.247479662,0.114539862,0.064882018,0.065306135,0.001096879,293.7099304,291.5317383,-0.526722193,-1.521242976,0.051256463,2.238489628,0.460816979,0.37039867,0.365037531,0.525529265,0.0140685,2.801282644,0.088274822,2139.68042,202.2625732,220.287384,167.3786011,1,968.5310669,3266.259766,58.5257732,0.107708837,0.087944556,0.077606905,0.058066351,0.260018152,0.139566833,0.073128164,0.068461608,0.001184274,293.7331613,291.4187977,-0.528115922,-1.26276774,0.044991152,2.363318392,0.541650863,0.30290282,0.364488914,0.524304775,0.025308841,2.838295431,0.084613374,2141.013333,164.0135135,225.0666102,148.7734479,1,966.3464604,3263.649893,43.62734584,0.112843894,0.093966378,0.086523153,0.068119477,0.29373024,0.167815391,0.088357848,0.077918284,0.0011867,293.9521013,291.5448942,-0.536683873,-1.066865983,0.075778232,2.452567551,0.577360921,0.274046539,0.388519408,0.559787332,0.074047034,2.62388417,0.121038329,2141.33887,119.7745455,187.0796415,144.8988502,1,945.5176826,3271.760494,0
6.070964073,-75.36819307,-1.242355,5.659616,"  -5.186338",46.46570206,0.10470736,0.08451166,0.075238742,0.05241869,0.250329405,0.118298642,0.064395428,0.065718591,0.001125455,293.6925354,291.4975891,-0.538775861,-1.498069763,0.05775762,2.37366128,0.472148508,0.360622376,0.370192736,0.532106757,0.024827925,2.7783916,0.093676232,2139.174316,199.1063385,220.4962158,172.6553955,1,979.0899658,3279.238525,60.0326087,0.107548078,0.087831945,0.077450714,0.058023843,0.26223208,0.139682594,0.072967358,0.068363716,0.001182578,293.6466125,291.3332557,-0.532151824,-1.267609581,0.049451089,2.403299929,0.538896331,0.305266448,0.367838002,0.529035808,0.030802882,2.815827003,0.08894028,2141.421053,162.0945946,224.7227169,147.5540672,1,979.8328724,3280.79938,43.38315217,0.113015975,0.094110918,0.086614688,0.068162513,0.291396336,0.166785106,0.087846569,0.07807875,0.001190073,293.9046401,291.4988927,-0.532943778,-1.067123394,0.071858907,2.425368801,0.579011181,0.272794263,0.385285667,0.555255449,0.068211031,2.644939032,0.115977894,2141.24,118.9602888,189.6443551,144.7990634,1,953.1582959,3279.31967,0
6.070934776,-75.36807588,-1.165966,5.750779,"  -4.130285",41.37459564,0.103223115,0.083565816,0.072927833,0.051048826,0.248014048,0.119700804,0.062543243,0.065267518,0.001173009,293.6777039,291.4684448,-0.54537648,-1.478781462,0.057131968,2.452774048,0.485022783,0.349453628,0.369919837,0.53121686,0.025327902,2.794670343,0.091139197,2138.75708,194.4633484,221.9444427,166.410965,1,989.7249756,3292.224609,59.95698925,0.107000001,0.08734089,0.076967689,0.057564879,0.263224322,0.139205666,0.072614461,0.068260909,0.001182207,293.6127833,291.2977225,-0.536321817,-1.279516704,0.053106574,2.435701087,0.534277086,0.30895233,0.370469752,0.532208162,0.035123446,2.800371772,0.092886608,2141.697368,160.6710526,224.7040502,148.1101452,1,989.473335,3293.046943,43.65311653,0.112968479,0.094082634,0.086415852,0.067838444,0.290338543,0.165724696,0.087150216,0.077642674,0.00118643,293.896731,291.488794,-0.531151325,-1.074193677,0.07042342,2.419422429,0.578839805,0.273268099,0.384168431,0.554229841,0.064841486,2.663965728,0.113457948,2141.152824,117.6236559,191.3847046,144.8787559,1,966.4769253,3296.627701,0
6.070905479,-75.36795991,-3.18047,5.736735,"  -4.171270",44.906147,0.103455871,0.084562637,0.072896637,0.052018926,0.243667901,0.118688323,0.062783562,0.066768177,0.001127317,293.7151794,291.4958801,-0.53898412,-1.449830651,0.0483004,2.373337984,0.488430947,0.345497012,0.361155599,0.519919157,0.01604221,2.838366985,0.080661044,2138.608887,186.4156799,223.4762726,152.1215057,1,1000.266418,3305.080811,60.33333333,0.106451739,0.086873483,0.076491447,0.056688095,0.265860659,0.138414776,0.071499312,0.068169099,0.00117141,293.5759056,291.2579472,-0.541908073,-1.296181379,0.060063769,2.494774911,0.52861947,0.313655901,0.376079035,0.540843497,0.041989654,2.770140125,0.099736861,2141.613333,157.6447368,223.0708826,148.1062375,1,999.7436034,3306.717529,43.05080214,0.112956088,0.094013727,0.086162004,0.067485339,0.289048603,0.164509326,0.086217546,0.077371601,0.001184703,293.8670083,291.4594455,-0.529499689,-1.081247254,0.069780836,2.411082895,0.577495412,0.274311285,0.382909752,0.552797392,0.061481619,2.681760053,0.110982303,2141.049834,116.8736462,193.6835447,144.9116456,1,976.0947387,3308.742762,0
6.070876183,-75.36784272,-3.273895,5.65491,"  -4.265985",49.07135391,0.103059001,0.084771916,0.072130717,0.051350791,0.24462451,0.117247224,0.063412055,0.067020841,0.001027122,293.7593994,291.5252075,-0.543841183,-1.464960217,0.049280141,2.397255421,0.479426175,0.352467358,0.363791972,0.526656151,0.020931628,2.825042009,0.085359856,2138.426758,178.2254181,226.6014404,140.1972809,1,1011.018677,3318.070557,57.43478261,0.106484299,0.086877928,0.076569185,0.056710692,0.265783136,0.138591474,0.071596797,0.068291981,0.00117209,293.5242456,291.2017764,-0.541422476,-1.293156663,0.058823232,2.493533044,0.5308626,0.312136235,0.375941235,0.540546622,0.041392605,2.772395226,0.09905203,2141.756757,155.72,227.2094987,147.9569865,1,1011.995095,3320.076974,42.93442623,0.112917481,0.093889272,0.085781028,0.067021901,0.286586577,0.162560454,0.085081589,0.076965237,0.001184505,293.8144509,291.4013577,-0.526858223,-1.092287287,0.067016577,2.398631,0.576209621,0.275448671,0.38035115,0.549389142,0.055803323,2.707735719,0.106382333,2141.043624,116.0108696,196.917106,144.9575676,1,988.0193544,3322.800132,0
6.070846886,-75.36772554,-3.362637,5.564718,"  -4.354566",54.10705185,0.102839783,0.08467599,0.071859002,0.050775591,0.242852777,0.11557918,0.062949814,0.065557055,0.001025421,293.7453918,291.5018921,-0.542305589,-1.475808382,0.047050074,2.376116753,0.47589466,0.355145186,0.362493932,0.525812268,0.017780483,2.83684516,0.083926775,2138.880371,169.8840027,229.9558105,143.7136688,1,1021.803162,3331.051514,57.02197802,0.10665377,0.087125675,0.076879854,0.057018865,0.26892713,0.140110612,0.072315731,0.068815291,0.001177402,293.5046234,291.1719154,-0.543510563,-1.289519954,0.061989166,2.528662717,0.532283008,0.311535164,0.379182674,0.545744035,0.046242356,2.755102244,0.10288753,2141.972222,151.9594595,226.8143368,148.2063871,1,1019.5846,3331.16465,42.02941176,0.11263451,0.093572219,0.085345568,0.066450078,0.285375278,0.161842996,0.084491034,0.07665902,0.001182898,293.8038476,291.3860073,-0.52551979,-1.096489913,0.065878389,2.394274542,0.576290704,0.27530417,0.379529112,0.548161964,0.052315272,2.732441494,0.104086073,2140.922559,114.4384058,198.9924786,144.9116578,1,998.1291459,3335.06724,0
6.07081881,-75.36760835,-2.420297,5.515103,"  -4.404147",61.27619171,0.102789693,0.084314957,0.071851075,0.050882246,0.233267337,0.11222335,0.060920339,0.06274417,0.001123845,293.763031,291.515686,-0.528064072,-1.466385484,0.033000574,2.244838476,0.481378168,0.350140125,0.348460287,0.502851605,-0.003925231,2.923382521,0.065265685,2140.34668,161.8728027,234.294281,148.7564392,1,1032.697388,3343.974365,54.77659574,0.107131393,0.087627368,0.077678584,0.057759366,0.272139027,0.142313425,0.073400362,0.069691594,0.001175437,293.4921547,291.1526883,-0.543860524,-1.274947833,0.064506223,2.547461015,0.535835336,0.308892328,0.381751513,0.549893495,0.049957216,2.737704066,0.105693014,2141.907895,148.7866667,227.2838734,147.4257365,1,1030.4164,3344.527466,41.85405405,0.112505872,0.093434573,0.085119188,0.066188794,0.284561325,0.160779622,0.083812688,0.076387153,0.001180689,293.7685403,291.3419515,-0.524517983,-1.104318716,0.065551209,2.395041648,0.574610672,0.276722905,0.37871607,0.546937597,0.050011209,2.745978171,0.10229867,2140.827815,114.6029412,200.6663898,145.1075254,1,1006.627974,3345.592078,0
6.070789513,-75.36749116,-2.43059,5.506031,"  -4.414745",63.07236099,0.102324411,0.083288431,0.07157921,0.050514791,0.240006909,0.113880694,0.060276914,0.060559344,0.001212914,293.8667297,291.6084595,-0.534370244,-1.472857714,0.045082901,2.354001284,0.478038102,0.353440434,0.356826037,0.51214838,0.006909423,2.895826101,0.074827455,2141.885742,153.3771667,239.1977692,154.0170898,1,1043.591187,3356.960693,52.70967742,0.107437585,0.087992538,0.07863582,0.058457892,0.278389359,0.144525589,0.074147725,0.070275412,0.00118022,293.4820964,291.1310503,-0.547722203,-1.270713542,0.074471784,2.590633243,0.533031497,0.311363883,0.388386482,0.559671049,0.060325991,2.694778005,0.114792474,2141.915493,144.9444444,232.4488328,148.0642403,1,1041.918876,3357.769366,41.43126685,0.112524038,0.093367268,0.084859313,0.065924418,0.282590831,0.159644288,0.083194073,0.076208333,0.001179261,293.7134647,291.28646,-0.521057427,-1.109014133,0.062601465,2.379576964,0.575168962,0.276326848,0.376053531,0.543243468,0.043740841,2.784280994,0.097259286,2140.908475,112.8333333,206.1530469,145.4901866,1,1020.996815,3360.76788,0
6.070760216,-75.36737397,-3.453501,6.470352,"  -4.445886",59.16304398,0.102065213,0.08210589,0.07189317,0.049762141,0.287967741,0.130181819,0.06467855,0.061905399,0.001237447,293.956604,291.6612549,-0.589606702,-1.500267148,0.120655127,3.017261744,0.458791405,0.372212291,0.42139706,0.606710911,0.099062167,2.561347008,0.15581727,2142.166504,143.939621,244.4686279,159.2776794,1,1054.522583,3369.942139,49.64893617,0.108824037,0.089364597,0.080434833,0.060348453,0.278069469,0.147115734,0.075918194,0.072384657,0.001184064,293.5088989,291.1437355,-0.539865095,-1.237723486,0.069099969,2.527760208,0.543170928,0.303302031,0.383838935,0.553585944,0.054588835,2.708991337,0.108911224,2141.342105,141.84,233.6394348,148.4825658,1,1053.72333,3371.185568,40.91056911,0.11256051,0.093307603,0.08467182,0.065619965,0.280991738,0.15844231,0.082495684,0.076224729,0.001177339,293.6974314,291.270219,-0.518494377,-1.115610836,0.06077098,2.367126864,0.574650354,0.276795343,0.374189498,0.540864104,0.039071972,2.809161891,0.093768971,2140.753333,111.2747253,207.4861781,145.4587818,1,1029.99739,3372.96472,0
6.07073214,-75.36725679,-3.43525,6.493218,"  -4.428097",51.37900162,0.102076672,0.081190325,0.072415374,0.049641695,0.330893666,0.146856338,0.069536649,0.064302355,0.001237425,293.973938,291.6313782,-0.639687359,-1.499938488,0.188254386,3.584955215,0.446747541,0.384019554,0.478563994,0.689400733,0.183120579,2.252467394,0.228903562,2142.111084,134.5997314,250.7823334,164.3196564,1,1065.56665,3382.871338,47.12903226,0.109097287,0.089661748,0.081248733,0.060933766,0.282936669,0.150327887,0.077368446,0.072951513,0.00117594,293.5129743,291.1351142,-0.543594654,-1.22028541,0.075029133,2.561425328,0.546128808,0.300844356,0.389456279,0.561767755,0.063494905,2.667833007,0.116722254,2141.586667,139.3382353,238.8934739,148.4776844,1,1064.477657,3383.504124,40.17615176,0.112555671,0.093288533,0.084514984,0.065493971,0.279304572,0.157382846,0.08194862,0.076133553,0.001169511,293.6802798,291.2587972,-0.515284248,-1.118964365,0.058291722,2.349617853,0.574958928,0.276538881,0.371683643,0.537310263,0.033652493,2.840954446,0.089433473,2140.833333,111.7622642,210.7243007,145.5235132,1,1041.626886,3386.050305,0
6.070702843,-75.3671396,-3.556593,6.378025,"  -4.550055",44.45244217,0.103408195,0.08350981,0.076964363,0.052873977,0.336688966,0.151144609,0.075493425,0.068164505,0.00120946,294.0146484,291.638031,-0.62327683,-1.462480783,0.180532023,3.39928031,0.460719705,0.374633372,0.475868493,0.688755751,0.180168405,2.263647556,0.226048782,2140.461426,126.8479996,257.3249817,169.5815277,1,1076.663818,3395.874268,43.14893617,0.110027139,0.090643605,0.08241851,0.062284545,0.282961702,0.151681221,0.078605788,0.074466954,0.001165833,293.5431266,291.1634902,-0.538911517,-1.204875831,0.071547669,2.525847977,0.551877512,0.29682397,0.38654312,0.557938508,0.060349422,2.676069666,0.112981566,2141.210526,135.0704225,244.6982364,148.964973,1,1078.456471,3397.091064,39.7277628,0.112637778,0.093336797,0.084468914,0.065469973,0.278542876,0.1563464,0.081372234,0.076183966,0.001169246,293.6645183,291.2395189,-0.513779788,-1.125273408,0.05810931,2.34290546,0.573038575,0.27805403,0.370495724,0.535635772,0.031053007,2.856556747,0.087299815,2140.663333,109.8141264,213.7959979,145.6029534,1,1053.693967,3399.045437,0
6.070673546,-75.36702241,-3.609055,6.333245,"  -4.603285",37.77570343,0.104751259,0.086240813,0.081157655,0.057020023,0.335114837,0.155814171,0.081822552,0.07191623,0.001176356,294.0455627,291.6444397,-0.600421727,-1.391177416,0.157508582,3.153803349,0.488366067,0.353901088,0.462323129,0.671000242,0.164005056,2.322175026,0.208766595,2138.246582,118.8308945,264.6858521,174.8439636,1,1087.826904,3408.889648,40.63829787,0.110500161,0.09128157,0.083374226,0.063499091,0.286160192,0.155262899,0.080564422,0.075692071,0.001164445,293.5817972,291.1944997,-0.539288917,-1.176116919,0.072913841,2.53148828,0.558822931,0.291173522,0.388260136,0.560137446,0.064773359,2.655942449,0.115694739,2141.026667,129.3571429,246.6656615,148.1803868,1,1088.099602,3411.272904,39.34770889,0.112827506,0.093502932,0.084705986,0.065686908,0.278233408,0.156330111,0.081459717,0.076466088,0.001170572,293.6527692,291.2257131,-0.511531318,-1.124773553,0.057355527,2.33084676,0.573258132,0.277956304,0.369308475,0.533727508,0.028474623,2.872492365,0.085122554,2140.686667,109.1466165,218.1711166,145.6184998,1,1064.995239,3411.863512,0
6.070644249,-75.36690522,-3.612399,6.339113,"  -3.612399",27.57379913,0.106577449,0.088776097,0.083532289,0.062887229,0.30066067,0.158596203,0.084532611,0.076545686,0.001113896,294.1164551,291.7234192,-0.552679598,-1.194329977,0.085425451,2.633603334,0.556522369,0.296378553,0.406819135,0.582490027,0.092500731,2.557569742,0.137784421,2136.737793,112.7923813,272.3276062,180.1089478,1,1099.020508,3421.898926,36.97802198,0.110807994,0.091747578,0.083929489,0.064119078,0.286705492,0.155238592,0.080835867,0.076372301,0.001163418,293.5611244,291.1534698,-0.537551035,-1.173135371,0.073108655,2.518540797,0.557991481,0.291762376,0.387537195,0.559291217,0.064222716,2.656418157,0.114928837,2140.973684,125.1285714,247.9395953,148.8743246,1,1096.87831,3422.683073,39.02949062,0.112959402,0.093656017,0.084879287,0.065970904,0.278181414,0.156199373,0.081462348,0.076664667,0.00116745,293.6520607,291.2186925,-0.51028006,-1.123665084,0.05711512,2.323468085,0.573083817,0.278033409,0.368488252,0.532389996,0.027083918,2.883831114,0.08374752,2140.72,108.0608365,219.6246378,145.7170664,1,1075.913324,3425.983424,0
6.070614952,-75.36678804,-1.514136,5.458858,"  -4.502561",16.46694946,0.108497865,0.091151945,0.086094633,0.068462081,0.26377812,0.161931649,0.087962791,0.082517222,0.001078149,294.1999817,291.8277283,-0.500953317,-0.989953279,0.004981147,2.10178709,0.632229328,0.233737871,0.3490493,0.490390331,0.014544941,2.809195518,0.062864617,2136.632324,107.7000275,280.3911133,185.3738403,1,1110.255493,3434.909668,34.45652174,0.11130726,0.092356276,0.084738217,0.06529342,0.287328145,0.157055125,0.082035149,0.077215398,0.001158752,293.5969913,291.183775,-0.534760189,-1.1510873,0.071389695,2.493266297,0.563287744,0.287419024,0.385775695,0.556146511,0.063129461,2.65970228,0.112729919,2140.473684,121.6285714,255.0924006,148.4236375,1,1108.835351,3435.977276,38.53133515,0.113054427,0.093733783,0.085017313,0.065971414,0.277914668,0.156225962,0.081308214,0.07670866,0.001164065,293.6509742,291.2141839,-0.507721887,-1.121929909,0.057048182,2.311133545,0.573716861,0.277361802,0.367629163,0.531259746,0.023778264,2.906653692,0.081575027,2140.789298,107.110687,223.2387143,145.658891,1,1084.813631,3437.093084,0
6.070585655,-75.36667085,-0.588388,5.395218,"  -4.577458",7.450778008,0.111075684,0.094202168,0.089665532,0.073058411,0.259201437,0.168101564,0.094846867,0.088564701,0.001111575,294.2267761,291.8650513,-0.481246054,-0.896190047,-0.022075435,1.925958633,0.662083626,0.209952265,0.333525985,0.467664272,-0.003697275,2.859142065,0.044225741,2136.526855,103.1065903,288.8989868,189.5428314,1,1121.533203,3447.92334,32.54444444,0.111711363,0.092817868,0.085452479,0.065788777,0.291443018,0.158287784,0.08248568,0.077704927,0.001164832,293.5883461,291.156229,-0.535848438,-1.151879761,0.077135651,2.513944924,0.561677296,0.289144263,0.38952141,0.562599668,0.068679153,2.64019006,0.117834017,2139.826087,116.3188406,258.783822,148.5836051,1,1117.327129,3447.054922,38.16129032,0.113126364,0.093855964,0.085141297,0.066103599,0.277763139,0.156417123,0.081473079,0.07687487,0.001158504,293.6675084,291.225436,-0.506969252,-1.119299112,0.056459272,2.304816599,0.57437956,0.276750415,0.367107983,0.530569562,0.023044909,2.909471604,0.080906352,2140.762712,105.2480916,226.4158304,145.74597,1,1096.315877,3449.341473,0
