Latitude,Longitude,HS,UCL,LCL,Altitud_90m,Altitud_150m,Altitud_300m,Band_9_300m,Band_10_300m,Band_11_150m,Band_11_300m,Costo_mov_300m,Dist_Bosque_90m,Dist_Bosque_150m,Dist_Bosque_300m,Dist_corredor_90m,Dist_Corredor_150m,Dist_Corredor_300m,NBRI_300m,Resistencia_150m,Resistencia_300m,Label
6.008227879,-75.39780133,9.221934,4.769283,-4.630756,2377.107143,2373.641026,2374.761905,0.001623433,291.1085355,289.219396,289.0079768,2.620805369,76.39210856,90.29806833,146.3174317,4535.166056,4535.177614,4540.186012,0.118196602,110.4696054,102.1135604,1
6.008121678,-75.3977818,9.356691,4.89404,-5.022961,2378.464286,2375.777778,2377.235849,0.001618464,291.1058903,289.2147661,289.0063073,2.603333333,82.38390466,97.35734325,149.3990097,4524.971499,4529.818978,4530.90923,0.118656816,111.8725467,101.7039733,1
6.008016697,-75.39776227,8.473676,4.994747,-4.945048,2379.464286,2377.975,2379.649842,0.00161768,291.0364894,289.1747631,288.9485142,2.586666667,85.85127306,103.2217991,150.2536557,4522.848867,4521.628118,4517.724595,0.120262416,110.8075068,101.62109,1
6.007911717,-75.39774396,8.567943,5.083016,-5.371767,2383.172414,2382.115385,2383.51735,0.001616435,290.955058,289.0705645,288.8716871,2.572847682,92.90978468,109.775242,151.9838965,4509.661039,4511.199149,4513.351986,0.121417423,110.1473079,101.084692,1
6.007806737,-75.39772443,7.628178,5.136937,-5.326272,2383.925926,2383.769231,2385.272152,0.001612641,290.9501759,289.0031327,288.8657312,2.551495017,96.66837522,116.2759072,153.6639921,4499.358549,4499.769439,4502.46631,0.122715652,109.5545263,100.7415348,1
6.007731053,-75.39768293,7.627198,4.63614,-5.334053,2385.62963,2385.025316,2387.037855,0.001613088,290.9357254,289.0193995,288.8436335,2.543333333,108.3122657,123.4349202,155.9440908,4499.50279,4496.446491,4494.452962,0.123073605,108.5466399,100.7932132,1
6.007750584,-75.39757795,7.60863,4.618992,-5.34647,2385.321429,2385.225,2386.471698,0.001607287,291.0501587,289.054097,288.9442403,2.565656566,112.9592255,128.5688255,158.5964573,4499.359637,4502.062363,4504.160396,0.122098271,108.7628493,101.2128114,1
6.007770115,-75.39747174,7.555287,5.065081,-4.895747,2384.172414,2383.564103,2385.340694,0.001602693,291.12799,289.1314525,289.0124646,2.578595318,118.5170745,137.8614258,163.5164095,4514.573392,4511.833425,4512.734356,0.120558582,108.1775196,100.9847224,1
6.007789647,-75.39736554,7.566779,5.077707,-4.878581,2384.533333,2383.481481,2385.003145,0.001599445,291.2372729,289.2395366,289.0955991,2.599326599,133.3224466,142.2492921,166.0580464,4516.556034,4519.296432,4521.169745,0.119484314,108.0923612,101.1872895,1
6.007809178,-75.39726056,8.126316,5.094109,-5.01325,2383.933333,2383.592593,2384.028125,0.001595915,291.3368133,289.2766531,289.1807775,2.608695652,145.0778826,149.9130157,170.1746498,4526.672154,4525.902331,4528.369691,0.120365341,109.5027896,101.5626488,1
6.007828709,-75.39715436,8.31035,5.266266,-4.880682,2382.428571,2382.825,2383.08805,0.001587778,291.4303544,289.4093349,289.2492635,2.629139073,149.7205692,157.0165097,177.1114897,4532.168276,4532.351654,4535.767627,0.1173666,109.4311711,101.3633443,1
6.00784824,-75.39704816,8.501023,4.935585,-5.251381,2381.96875,2382.775,2382.617089,0.001585232,291.5038578,289.4962864,289.3112323,2.644067797,164.2927863,165.9664849,180.7292684,4545.305158,4540.520539,4541.653076,0.118246493,109.4999713,101.6554033,1
6.007867772,-75.39694196,8.718876,5.139279,-5.088142,2381.321429,2382.468354,2382.233438,0.001584318,291.5629146,289.5763214,289.3611348,2.65993266,175.9611788,173.4559708,187.489676,4544.25472,4549.090345,4552.814668,0.118288976,109.4135394,101.7929797,1
6.007887303,-75.39683576,8.871826,4.764499,-4.990402,2380.103448,2381.925926,2381.0875,0.001578756,291.6490696,289.6654102,289.4380786,2.686868687,175.1585834,180.7882279,194.8350584,4555.253348,4556.562617,4559.158716,0.114915171,110.6629333,101.821781,1
6.007906834,-75.39673078,9.152701,4.504038,-4.793288,2379.206897,2381.47561,2380.253918,0.001575892,291.7328379,289.749933,289.5106058,2.695652174,192.7812509,188.9581256,197.4578541,4560.884801,4566.292301,4568.307487,0.114267138,109.4033289,102.076438,1
6.007926365,-75.39662458,9.745699,5.027502,-4.933138,2379.137931,2381.350649,2379.77918,0.001572131,291.8098585,289.8739517,289.5787689,2.71192053,203.0735711,200.0949477,207.173378,4571.320106,4574.72168,4575.985707,0.112265802,109.1482467,101.8548078,1
6.007945897,-75.39651837,8.089809,4.913182,-5.146135,2378.464286,2379.670886,2379.015773,0.001569499,291.8721808,290.0267431,289.6327303,2.735099338,208.9746863,208.5601165,214.3864803,4582.263653,4580.809365,4582.53953,0.110856537,107.3190133,101.9503442,1
6.007949559,-75.39641217,7.392934,4.72593,-4.875283,2379.25,2379.78481,2378.416404,0.001565282,291.9373943,290.0654467,289.6900609,2.748322148,222.4689721,218.3637246,219.1514205,4585.530375,4585.626946,4590.684117,0.109652372,107.1572106,102.3880737,1
6.00793369,-75.39630597,7.724439,5.036743,-4.638964,2379.586207,2379.6375,2378.795597,0.001561308,291.9952244,290.2288963,289.7412699,2.754152824,229.2395296,231.1770834,228.4301741,4591.21959,4590.665677,4592.545938,0.110622585,108.0777368,102.0642789,1
6.0079166,-75.39619977,6.415769,5.332024,-4.963551,2379.965517,2379.1,2378.581761,0.001539283,292.0539486,290.3157116,289.7923101,2.76744186,244.0788843,241.2189533,236.0727384,4595.512334,4598.796452,4598.732527,0.11006094,106.7619473,102.0447274,1
6.007900731,-75.39609357,5.180019,5.180019,-5.201875,2381.444444,2379.935897,2379.142405,0.001542238,292.072501,290.4169437,289.8081081,2.777408638,257.4817012,251.2838057,243.6027954,4599.579082,4600.51494,4604.863079,0.110119716,107.7487629,101.8255348,0
6.007855565,-75.39600568,4.624916,5.186875,-5.490332,2381.137931,2379.7375,2378.7125,0.001545537,292.1049705,290.498259,289.8369297,2.791946309,262.5123805,260.8366026,251.5964093,4602.85587,4601.153978,4603.226375,0.109233898,107.9530673,101.9203354,0
6.007765233,-75.39594587,4.849107,5.413613,-5.312002,2383.857143,2382.075,2380.943218,0.001547568,292.0891447,290.4861149,289.8221045,2.789830508,276.5885438,274.5917919,256.3315247,4593.597342,4595.966816,4598.992754,0.110530306,107.0871969,101.9531863,0
6.007677342,-75.39588605,6.15596,5.022266,-6.314677,2386.862069,2384.397436,2383.059748,0.001554864,292.0800079,290.4552874,289.8110796,2.773333333,286.1370292,283.3656326,260.2759372,4587.996976,4590.327624,4593.714891,0.112724209,107.0010127,101.9735866,1
6.00758701,-75.39582746,6.301935,5.164402,-5.642166,2388.692308,2386.2125,2384.40566,0.001562004,292.0893838,290.4779404,289.8180393,2.767676768,297.4671043,291.8312147,264.9853511,4581.73886,4586.555814,4589.222713,0.113243902,107.8818022,102.0058248,1
6.007497899,-75.39576642,6.466174,4.754036,-6.089504,2389.535714,2387,2385.225,0.001566736,292.0928922,290.5025921,289.8209566,2.766666667,307.530667,299.9794336,268.7973626,4584.396864,4580.308418,4582.982321,0.111694932,107.9195596,102.4031332,1
6.007408787,-75.39570783,6.597853,5.452392,-6.002214,2392.464286,2389.325,2387.940063,0.001574989,292.0693312,290.5216438,289.7986357,2.756666667,309.3210351,309.7003979,275.1239609,4578.255183,4576.726016,4578.611605,0.114281531,106.3048154,102.0350799,1
6.00734409,-75.39562238,6.813926,5.087424,-5.847085,2393.62069,2390.4,2388.855799,0.0015765,292.0873668,290.543301,289.8131875,2.75,325.7216175,319.3017795,279.130597,4572.694475,4574.701834,4578.224123,0.1132808,107.2931838,102.2851132,1
6.007284276,-75.39553449,6.397802,5.240876,-5.17146,2393.928571,2390.2375,2388.918239,0.00157111,292.1150066,290.5998371,289.8386013,2.743333333,338.8024194,330.2438401,284.1787693,4573.500413,4576.977006,4577.896522,0.111566178,108.453613,102.0002465,1
6.00722324,-75.39544538,6.646695,4.902156,-5.565081,2394.793103,2391.0625,2390.223975,0.001578051,292.1088919,290.6660965,289.8328843,2.748322148,349.733648,338.8588731,289.6173869,4577.079032,4576.789023,4576.138752,0.110595033,107.7248901,102.3471039,1
6.007162205,-75.39535627,3.975652,5.144961,-5.378823,2396.607143,2392.064935,2391.35873,0.001565713,292.144158,290.7188875,289.8621754,2.733333333,355.9546262,346.2088179,292.4746114,4574.442644,4576.279804,4577.005827,0.110767664,108.2557465,102.2662998,0
6.00710117,-75.39526837,4.109366,5.873043,-5.296909,2396.178571,2392.782051,2392.411392,0.001570999,292.1313965,290.7820415,289.8519992,2.718543046,373.1754942,356.5424742,297.3208364,4571.852363,4577.59271,4577.556647,0.108158451,107.0724673,101.6919104,0
6.007040135,-75.39517926,4.28043,5.462869,-5.179084,2395.15625,2392.35443,2392.672897,0.001576362,292.1100438,290.8334582,289.8349082,2.713804714,375.1473197,363.2064628,300.6651978,4574.37357,4575.527793,4575.869008,0.1085424,108.2548265,102.052818,0
6.0069791,-75.39509015,4.714037,5.322299,-5.018168,2394.965517,2392.8875,2393.219436,0.001585934,292.1184425,290.8475986,289.840178,2.703071672,388.1108621,368.6081663,303.2171999,4577.612845,4573.18793,4575.031968,0.108511604,108.1649708,102.1299247,0
6.006920506,-75.39500104,4.656475,5.273227,-5.211552,2395.037037,2392.177215,2393.413249,0.001597507,292.1181272,290.9890805,289.8397798,2.686868687,394.1511939,372.9608443,306.7474939,4575.662767,4576.785872,4574.928146,0.1065848,108.017684,102.0563803,0
6.006859471,-75.39491193,4.621382,4.621382,-4.771671,2394.785714,2393.848101,2394.77918,0.001582291,292.1394678,290.9157966,289.8600064,2.676666667,400.3813051,377.6076243,308.2934832,4573.87209,4574.084961,4573.654522,0.107016653,107.8890918,102.0254865,0
6.006800877,-75.3948216,3.31228,5.241763,-5.048815,2394.586207,2394.560976,2395.39185,0.001594529,292.1308007,290.8569228,289.8531587,2.662251656,411.4704346,385.965014,311.8862423,4571.456369,4577.683945,4576.640707,0.108986647,108.8090524,102.2307746,0
6.006741063,-75.39473249,4.04591,6.038968,-5.255032,2393.178571,2394.0125,2395,0.00160388,292.1433125,290.914439,289.8638697,2.64548495,411.9820099,383.5112923,311.3258531,4569.046334,4575.090917,4576.279882,0.107273288,107.7554075,101.9870867,0
6.006681248,-75.39464337,3.888788,5.935518,-4.980377,2393.62069,2394.6875,2395.650943,0.001609541,292.1019445,290.8744892,289.8257284,2.631229236,416.8390198,384.9189576,310.1084441,4576.403251,4574.385922,4575.765729,0.107081548,108.9396049,102.1950131,0
6.006621434,-75.39455304,4.452503,5.835268,-5.918234,2395.142857,2395.884615,2396.677215,0.001619064,292.1160398,290.8874758,289.8372434,2.626666667,419.975424,387.9201235,311.9761591,4574.061227,4576.376985,4573.32175,0.106884471,109.1423152,102.2871931,0
6.006561619,-75.39446393,5.126723,5.830944,-4.73236,2394.035714,2395.782051,2396.721519,0.001618699,292.1045146,290.8690373,289.8275777,2.604026846,416.9862027,387.9604397,312.0866142,4572.191915,4574.516954,4578.419473,0.105227423,108.2216704,102.6410534,0
6.006503026,-75.39437482,5.130938,5.848551,-5.633267,2394,2395.329114,2396.562112,0.001626076,292.0641972,290.8708767,289.7942963,2.588039867,416.2209449,386.6229919,311.4657132,4573.612124,4574.916253,4577.667815,0.10508653,108.643567,102.5549233,0
6.00644199,-75.39428449,3.254333,6.147073,-6.147073,2393.827586,2395.654321,2396.965517,0.001630422,292.0521315,290.8452668,289.7837904,2.576791809,411.7697425,384.5458285,311.4955821,4577.48589,4574.099838,4576.228198,0.10369578,108.8269416,102.995556,0
6.006383397,-75.3941966,4.283798,5.740873,-5.915721,2394.37037,2394.384615,2396.603774,0.001630111,292.0352448,290.8493582,289.7714811,2.56187291,407.2390965,381.9847689,310.5292637,4578.323521,4576.462769,4577.699331,0.100217031,108.6252364,102.8419228,0
6.006323582,-75.39410627,4.555986,5.289639,-6.44881,2395.357143,2396.012658,2397.148265,0.00163103,292.0307081,290.7536834,289.7704949,2.546357616,401.7433799,377.7329997,306.134244,4577.709736,4575.712504,4575.066424,0.101251617,110.1408796,102.7726918,0
6.006241795,-75.39404035,4.516979,5.251447,-6.500043,2395.933333,2396.775,2397.788162,0.001632918,291.9979325,290.702298,289.7412337,2.531986532,397.7602615,373.9439301,303.409757,4572.905744,4572.943353,4574.645898,0.09970634,111.1323022,103.1696967,0
6.006151463,-75.39397931,4.461408,5.928977,-6.545356,2396.793103,2397.575,2399.009464,0.001639973,292.0200283,290.6467747,289.7596751,2.508532423,387.609598,366.4326702,298.9907073,4571.883368,4566.123606,4567.970386,0.10098659,111.6678982,102.9732933,0
6.006062352,-75.39392072,4.420896,5.887197,-6.576358,2399.222222,2399.848101,2400.164038,0.001628749,292.0185839,290.504104,289.757547,2.488294314,383.2166585,360.9686267,296.7468844,4564.410226,4564.245208,4564.017842,0.099515973,110.1562761,102.8050934,0
6.00597324,-75.3938609,4.388069,5.8532,-6.600417,2400.586207,2400.061728,2400.79375,0.001629377,292.0160927,290.4655016,289.754217,2.470198675,370.3252258,351.4981101,290.0589218,4559.173021,4562.413914,4562.745781,0.098555507,110.1631946,102.9984468,0
6.005884129,-75.39380109,4.362899,5.82696,-6.617552,2401.892857,2400.432099,2402.248428,0.001630378,291.9924363,290.3475534,289.7303584,2.448160535,366.0167756,346.0159155,285.3036333,4553.406267,4556.039744,4556.746479,0.09679772,111.3553946,103.0273075,0
6.005795018,-75.39376935,3.78083,5.226655,-6.339939,2404.321429,2402.670886,2404.031646,0.001628223,292.0405507,290.3131231,289.7715934,2.431438127,359.0244566,340.0432043,281.7520665,4550.875419,4548.468005,4550.633175,0.09747119,110.7095199,102.7301904,0
6.005707127,-75.39383039,4.035271,5.489423,-6.143791,2405.666667,2404.734177,2405.646875,0.001631598,292.056397,290.3792022,289.7841697,2.417218543,351.7553042,332.6198006,276.8013582,4535.709886,4537.424055,4539.014574,0.09884306,110.1796753,102.9186918,0
6.005618016,-75.39389142,4.274105,5.735338,-6.685139,2407,2406.7125,2407.638365,0.001638196,292.0807401,290.4270187,289.8014869,2.4,347.2505602,331.2977941,275.2330065,4523.073984,4525.887636,4527.895261,0.101279195,111.2408422,102.8719364,0
6.005528905,-75.39395246,4.242445,5.702839,-6.71051,2410.925926,2411.589744,2411.716981,0.001646025,292.1139214,290.4833257,289.8240925,2.394648829,347.3080151,326.8413131,271.2792409,4514.388881,4513.256902,4515.720077,0.107783347,111.6758919,103.1125918,0
6.005441014,-75.39401227,4.225571,5.685181,-6.721505,2413,2412.814815,2413.974922,0.001650228,292.1263627,290.4515012,289.82907,2.376237624,338.2989713,322.3000696,266.7315006,4503.164307,4501.819779,4503.346376,0.111506315,110.3980133,102.9625675,0
6.005353123,-75.39407331,4.201576,5.660457,-6.740029,2415.714286,2415.2375,2417.053125,0.001653634,292.1529535,290.5081112,289.8461925,2.357859532,327.7433101,312.594746,263.0617632,4485.569702,4488.205091,4491.561324,0.117742697,110.9290528,103.0165984,0
6.005270115,-75.39409528,4.163429,5.621723,-6.773775,2418.428571,2417.5,2419.275862,0.001656158,292.1604762,290.5177563,289.846882,2.346666667,322.9076462,307.4177296,259.0508664,4483.247739,4479.223509,4481.99328,0.120132075,111.0020528,102.6773698,0
6.005204197,-75.39401105,3.90189,5.352406,-6.251726,2418.758621,2417.9875,2419.673981,0.001645157,292.1687007,290.5639912,289.8529592,2.332225914,321.4786635,304.7218368,254.7649016,4480.702836,4478.268665,4481.932328,0.120336328,113.3753686,102.9698636,0
6.00513828,-75.3939256,3.51472,5.67099,-5.829117,2417.821429,2416.9125,2419.329114,0.001637882,292.1863891,290.5897335,289.8703193,2.316498316,312.7149162,295.4797846,251.19448,4476.514893,4480.877738,4483.051141,0.115964473,113.5121712,102.8905452,0
6.005072362,-75.39384015,3.48638,5.642904,-5.858556,2418.586207,2417.2375,2419.421384,0.00163401,292.1578549,290.5038406,289.8406548,2.3,307.1868689,287.6543953,245.4404366,4474.890794,4478.244847,4481.550118,0.116000944,112.599658,102.7493498,0
6.005019871,-75.39374738,3.579702,5.736149,-5.764902,2419.296296,2416.75641,2419.575949,0.001633343,292.1580112,290.4652463,289.8369962,2.291525424,300.2375815,284.714234,241.885384,4478.815761,4482.467704,4484.262526,0.115730687,114.7237682,102.9791557,0
6.004972264,-75.39365094,3.614912,5.770924,-5.727804,2418.107143,2416.974359,2419.238994,0.001624123,292.11254,290.4733926,289.7957339,2.285234899,298.6736984,278.3928783,237.5246194,4482.871931,4482.790254,4485.436225,0.11319706,115.3005467,102.9340232,0
6.004923436,-75.39355451,2.214166,5.751173,-5.567249,2417.137931,2415.54321,2418.309375,0.001617182,292.0633971,290.4266832,289.7478952,2.267326733,289.082149,272.7599666,230.3908826,4489.111403,4485.404517,4484.947125,0.111361476,113.8764545,102.6113661,0
6.004875828,-75.39345807,1.235697,5.448302,-5.78531,2416.357143,2414.695122,2417.257862,0.001613753,292.0116678,290.357302,289.6996517,2.254966887,285.7566704,268.1140423,225.5200835,4490.02879,4488.666217,4490.189359,0.11036926,113.3766934,103.1319103,0
6.004828221,-75.39336164,1.003542,5.184966,-5.965498,2413.517241,2413.512821,2416.072785,0.001605642,291.9444998,290.2217219,289.6395557,2.237458194,275.3493512,258.6761936,221.5321218,4485.439471,4489.295462,4494.136326,0.106587424,113.3818135,103.3457724,0
6.004779393,-75.39326642,-0.643381,5.58289,-6.177845,2413.071429,2412.9625,2415.946541,0.001601732,291.8646919,290.0684513,289.5651955,2.225913621,266.6850591,252.0108209,212.9906807,4489.505715,4489.347917,4493.663364,0.106055805,113.1460528,103.158641,0
6.004730565,-75.39316877,-0.940731,5.239254,-6.434051,2412.407407,2413.397436,2415.697161,0.001594075,291.8331216,290.0732128,289.5347668,2.214285714,252.133302,244.1363586,207.7838236,4489.319249,4494.737761,4497.05023,0.107659426,112.6415798,103.0577175,0
6.004682957,-75.39307355,-1.240714,5.576395,-6.01269,2410.964286,2410.594937,2414.928125,0.001584174,291.7153699,289.7858257,289.429227,2.197324415,247.7502262,236.6789195,202.1293842,4495.263218,4495.233503,4498.737644,0.105653632,112.091579,102.2742272,0
6.004606053,-75.39304914,-1.49868,5.282679,-6.245632,2412.413793,2411.525,2416.31875,0.001583168,291.7278383,289.8000927,289.4329999,2.181518152,234.1937866,227.6796858,194.8636026,4491.267409,4493.776756,4494.747829,0.107782225,110.8392339,101.8340031,0
6.004503514,-75.39308332,-1.538092,5.237643,-6.281106,2412.607143,2412.670886,2417.659306,0.001582351,291.727035,289.8663774,289.4276103,2.16722408,228.8130956,225.26632,193.472947,4477.243286,4479.95698,4482.705409,0.110173315,111.25808,102.5273677,0
6.004402196,-75.3931175,-1.577706,5.193565,-6.317596,2416,2416.730769,2421.431746,0.001584368,291.7902221,290.0441124,289.4812948,2.163879599,231.782368,222.8019495,188.3295055,4467.765281,4466.97761,4469.718934,0.116119586,113.3862268,102.4580634,0
6.004300877,-75.39315168,-1.576932,5.191016,-6.314496,2418.821429,2419.177215,2424.136943,0.001586746,291.8675134,290.2150848,289.5455458,2.15282392,221.2398895,216.4875898,184.602906,4454.504185,4460.61084,4459.67877,0.119265302,113.150487,102.0803453,0
6.004208104,-75.39320417,-1.559061,5.219465,-6.30403,2421.071429,2422.974359,2427.803175,0.001589419,291.905747,290.3815851,289.5781217,2.138513514,220.6969626,212.8641681,183.1976141,4442.185878,4444.00063,4447.914609,0.125339878,114.4143946,102.484189,0
6.004120213,-75.39326642,-1.406826,5.389436,-6.16421,2424.333333,2425.2125,2430.425,0.001584391,291.9327674,290.5448631,289.6010757,2.133333333,214.8132117,210.9154994,181.2676065,4437.385055,4434.061958,4432.654451,0.129727291,112.5607704,102.1914766,0
6.004032322,-75.39332746,-1.25375,4.878722,-6.023449,2426.62069,2428.231707,2433.717868,0.001577544,291.966104,290.6034073,289.6299751,2.128712871,210.2721769,203.6730067,177.782925,4417.719595,4422.085711,4425.327246,0.133629057,112.9275327,101.8451451,0
6.003944432,-75.39338971,-1.153672,4.990142,-5.932193,2429.333333,2430.584416,2437.255452,0.001574856,292.0064127,290.7724451,289.6625984,2.117845118,211.259917,204.3746674,176.7073319,4409.823469,4409.09765,4413.926821,0.135847775,114.1610698,101.6490235,0
6.003856541,-75.39345197,-1.080713,5.075247,-6.552677,2433.965517,2436.392405,2441.421384,0.001572257,292.0814485,290.9904994,289.725775,2.117449664,213.2829807,201.5058938,173.6326211,4397.507132,4399.751793,4398.597412,0.141566207,113.406267,101.4788556,0
6.003768651,-75.393513,-0.946009,5.223615,-6.430119,2436.933333,2439.506173,2444.432602,0.001568601,292.1054185,291.0747583,289.7454623,2.11,209.816009,193.2559881,170.0525787,4388.350159,4387.017723,4385.763381,0.146647465,113.1723029,101.1741533,0
6.003678319,-75.39354474,-0.932588,5.238951,-6.418401,2438.178571,2442.125,2447.025078,0.001563474,292.1048665,291.147739,289.7424715,2.1,205.8677968,191.7205071,166.5904635,4373.268356,4375.88071,4378.42695,0.150002196,111.2826003,100.8121299,0
6.003581883,-75.3935008,-1.161232,4.986468,-5.942777,2440.310345,2444,2448.74375,0.001561806,292.0901332,291.1878282,289.7250665,2.090604027,197.9448733,188.3707539,162.2187379,4372.477661,4369.326634,4373.17172,0.151894571,111.2154669,100.7499496,0
6.003484227,-75.39345441,-1.441396,6.037547,-6.200724,2442.310345,2443.8375,2450.082019,0.001552202,292.0825943,291.1757355,289.7192033,2.079734219,194.9883194,180.5126828,157.3310192,4368.059533,4366.687734,4368.715373,0.152443614,111.9173556,100.1635016,0
6.003387791,-75.39341046,-1.555557,5.884062,-6.289859,2444.37037,2446.846154,2451.601246,0.001549273,292.0318022,291.2287793,289.671363,2.06440678,184.3136093,174.65367,154.6981766,4363.691075,4358.350028,4360.457232,0.155110147,110.8349863,100.2827525,0
6.003290135,-75.3933653,-1.669092,5.734139,-6.380239,2444.321429,2446.455696,2452.495268,0.001538313,291.9875463,291.1650862,289.626856,2.056856187,178.6780578,167.8743424,148.8908876,4355.065046,4355.105254,4356.671823,0.153937536,110.8628669,100.3144112,0
6.00321201,-75.39329328,-1.972788,5.383371,-5.316497,2444.758621,2446.382716,2452.634375,0.001533152,291.9400358,291.0870614,289.5855475,2.049833887,164.8692348,158.87509,143.2273213,4353.434805,4353.809252,4355.745455,0.153718329,110.5191843,99.63048157,0
6.003135106,-75.39321759,-3.506803,6.493587,-6.173574,2445.074074,2445.679487,2452.902208,0.001520229,291.8928703,291.0472306,289.5424138,2.046822742,157.4380147,153.2338145,141.0056824,4351.889474,4350.39944,4353.575345,0.154144444,111.8653647,99.90570884,0
6.003059422,-75.39314191,-4.050923,6.626963,-6.053027,2443.892857,2446.371795,2453.012618,0.001510534,291.8202932,290.944235,289.4739211,2.037288136,147.4470728,148.8622151,137.6500449,4347.328361,4351.268225,4352.32945,0.154701261,112.8747999,99.88193539,0
6.002982518,-75.39306501,-4.678046,6.666716,-5.345385,2441.607143,2444.530864,2452.350158,0.00150252,291.7496874,290.7763144,289.406568,2.029801325,136.3977288,139.4597908,133.7062503,4349.573148,4348.250088,4350.488137,0.152658413,111.6894399,99.5089833,0
6.002906834,-75.39298932,-4.626191,6.039379,-5.292789,2441.25,2444.775,2452.550314,0.001492334,291.6649782,290.6494991,289.3314301,2.01986755,127.2286365,128.438328,130.7476543,4347.838229,4347.05226,4349.800494,0.152510836,110.6119597,99.00728794,0
6.002831151,-75.39291242,-4.504433,6.172742,-5.171757,2441.964286,2444.269231,2452.591772,0.001475999,291.6279251,290.6554288,289.2944521,2.013559322,117.0614569,123.2057165,127.9599538,4344.211207,4347.167994,4348.288366,0.152299388,111.6058871,99.445966,0
6.002755467,-75.39283673,-4.088412,6.723917,-5.439953,2439.357143,2441.860759,2451.501577,0.001477648,291.4860567,290.4097757,289.1692907,2.013377926,108.9694653,117.6926924,124.6409817,4345.768066,4344.552272,4347.24573,0.1528539,110.7956889,99.58840456,0
6.002665135,-75.39278913,-4.46336,6.472897,-5.830392,2439.172414,2442.075,2452.188088,0.001477722,291.4548529,290.3182358,289.1412677,2.006666667,94.98975204,108.1386144,120.5649907,4338.696147,4341.313745,4344.571426,0.152546368,109.2636182,99.12287652,0
6.002560155,-75.39276837,-4.46088,6.486065,-5.829248,2440.285714,2443.658228,2453.927215,0.001463026,291.3986177,290.1904675,289.0885203,2.003322259,89.22224597,105.6933263,118.9316846,4332.586088,4335.818854,4336.394565,0.153947361,109.3083329,98.56334538,0
6.002455174,-75.39274762,-4.463141,6.489352,-5.832202,2441.5,2444.825,2455.59306,0.001461413,291.3903141,290.1543777,289.0805579,2,88.58765273,103.4049549,116.542979,4327.65273,4325.306493,4325.423316,0.156892282,107.9358681,98.31665538,0
6.002350194,-75.39272687,-4.472436,6.486059,-5.842248,2442.357143,2447.1375,2457.698113,0.001461804,291.3716767,290.1016865,289.06403,2,83.82397307,100.8143288,113.3372988,4317.624902,4319.211114,4321.937142,0.158582409,108.9189865,97.90764988,0
6.002243992,-75.3927049,-4.461368,6.503592,-5.831988,2443.172414,2448,2459.30625,0.001458373,291.350906,290.0170638,289.037652,2,80.39688887,100.4419314,112.1521636,4313.260899,4308.55946,4312.687997,0.159622266,108.6525522,97.74201316,0
6.002139012,-75.39268415,-4.395771,6.576512,-5.767306,2444.3,2449.567901,2461.140625,0.001459541,291.32918,290.0105165,289.0180101,2,80.65390219,99.51613215,108.6099476,4305.614336,4304.817182,4302.792277,0.163635505,107.4941463,97.22402657,0
6.002047459,-75.3926463,-4.357061,6.62136,-5.729363,2445.1,2450.910256,2462.336478,0.001456662,291.3284939,289.9563383,289.0139864,2,78.77984568,93.70055501,105.980868,4299.276005,4298.902018,4301.05912,0.165426267,107.4546482,96.79399317,0
6.00199619,-75.39255109,-10.752254,6.782407,-5.141163,2442.464286,2448.8625,2461.072555,0.001459626,291.2343925,289.6695919,288.9209776,2,72.90708043,93.17701704,104.5339863,4301.177229,4300.093917,4305.372644,0.161781815,107.9259995,96.29645772,0
6.00194492,-75.39245587,-10.747136,6.790618,-5.836565,2442.516129,2447.835443,2459.934375,0.00146852,291.187834,289.5613697,288.8771518,2,67.9230738,89.20936883,100.8318172,4305.434702,4303.10888,4306.162977,0.159542919,108.3395994,95.87809312,0
6.001893651,-75.39236066,-10.770245,6.77087,-5.858732,2441.25,2447.012658,2459.107256,0.001473193,291.1121467,289.421532,288.7999783,2,63.3167713,87.27076005,98.23677681,4308.820836,4307.301629,4307.442654,0.15785623,107.2648394,95.4881161,0
6.001842381,-75.39226667,-10.056648,6.786307,-5.845909,2440.392857,2446.151899,2457.956113,0.001490335,291.0207146,289.2657737,288.7195064,2,60.8530806,81.63655704,94.65188261,4303.826341,4306.647095,4312.519594,0.154427257,106.9013809,94.6849698,0
6.001786229,-75.39217511,-10.059723,6.788383,-6.549701,2440.888889,2446.55,2458.669811,0.001500848,290.9539796,289.1635651,288.6549036,2,60.15785107,80.67872975,90.36302558,4307.11318,4312.426127,4315.106873,0.1542739,108.0823811,93.06263641,0
6.001727635,-75.39208478,-9.31891,6.130677,-5.80764,2442.928571,2447.151899,2458.899054,0.001505808,290.8761434,288.9836804,288.5808096,2,65.43474613,80.22783819,86.05217672,4312.959438,4312.266332,4314.579327,0.154834832,110.1820967,92.51974974,0
6.001669041,-75.39199445,-9.273207,6.182138,-5.760629,2443.586207,2446.5125,2458.207547,0.001525318,290.7474566,288.8506481,288.4639272,2,65.62906395,79.68827876,83.82831283,4318.256871,4314.21033,4316.605446,0.150856034,109.0664021,92.02272365,0
6.001610448,-75.39190412,-9.26648,6.212834,-6.45206,2445,2446.45,2458.636646,0.001532142,290.6447562,288.7284218,288.3738094,2,71.19837495,78.40389249,80.94895482,4317.782837,4317.643414,4314.839346,0.147930356,108.4613546,90.45445944,0
