Latitude,Longitude,HS,UCL,LCL_,Altitud_90m,Altitud_150m,Altitud_300m,band_9_300m,band_10_300m,band_11_150m,band_11_300m,Costo de Movimiento_300m,Distancia a Bosque_90m,Distancia a Bosque_150m,Distancia a Bosque_300m,Distancia a corredor biologico_90m,Distancia a corredor biologico_150m,Distancia a corredor biologico_300m,NBRI_300m,Resistencia_150m,Resistencia_300m,Label
6.070700401,-75.35332856,-2.461389,4.040392,"  -3.390214",2160.067871,2164.175676,2169.424342,0.00116174,293.7471246,291.5471493,291.3199349,1,1026.110962,1029.465588,1037.421852,3691.795166,3691.1661,3694.534278,0.018277494,149.8583519,145.1367507,0
6.070800499,-75.35326509,-1.571328,4.007352,"  -4.360668",2160.795166,2163.849315,2169.097315,0.001158491,293.7323532,291.5064099,291.3066686,1,1025.300171,1027.635101,1035.12343,3678.694336,3675.923024,3682.750556,0.018745754,149.3295011,145.2190041,0
6.070903038,-75.35320039,-0.624508,4.036002,"  -4.352916",2160.813721,2164.013158,2169.149007,0.001159964,293.7146039,291.465583,291.2878933,1,1024.67041,1029.435658,1036.447225,3665.302979,3666.341924,3668.106585,0.020773952,149.5734397,145.2385041,0
6.071004356,-75.35313569,-0.561574,4.11821,"  -4.305401",2160.465088,2163.77027,2169.063333,0.001162662,293.6871408,291.4102142,291.2639508,1,1024.069458,1025.987583,1035.319322,3652.021484,3651.850946,3654.813773,0.022601459,149.4469202,145.1059146,0
6.071105675,-75.35307222,-0.433123,4.274736,"  -4.199410",2159.9375,2163.594203,2168.924915,0.001158725,293.6424014,291.4121174,291.2229481,1,1023.893127,1027.425869,1035.755755,3638.827881,3638.681374,3641.879431,0.025180099,149.8682379,145.1736406,0
6.071208214,-75.35300752,-0.322751,3.474318,"  -3.170552",2158.730957,2164.87013,2168.747475,0.001160064,293.6178503,291.3597435,291.1998496,1,1023.75,1027.030813,1033.971799,3625.426514,3627.298594,3627.870984,0.026360875,149.2008679,145.3909069,0
6.071309532,-75.35294282,-0.163075,4.633241,"  -4.000127",2158.186279,2165.253333,2168.566667,0.00116453,293.5653238,291.266634,291.1527054,1,1023.672791,1025.764314,1034.235364,3612.128662,3615.706186,3617.007932,0.028517217,149.0863563,145.3725308,0
6.071410851,-75.35287934,0.796435,3.71022,"  -4.059874",2158.637695,2165.815789,2168.436667,0.001166282,293.542254,291.2971078,291.1329731,1,1024.013672,1027.046266,1034.609009,3598.945801,3598.099317,3603.830212,0.029603245,149.7066389,145.3585673,0
6.07151339,-75.35281587,-0.128373,3.821552,"  -4.078297",2160.225098,2166.92,2168.29,0.00116813,293.4925614,291.2319012,291.0856883,1,1024.501465,1027.199838,1036.285832,3585.632324,3586.362273,3587.049053,0.032071652,149.4897381,145.4724101,0
6.071613487,-75.35275117,-0.974783,3.998598,"  -2.964135",2162.187744,2167.541667,2168.20202,0.001172734,293.4525436,291.2305637,291.0443095,1,1024.911499,1029.047077,1033.689861,3572.455811,3572.774616,3576.303434,0.034685489,149.104225,145.4903786,0
6.071723351,-75.35270356,-2.085539,3.873144,"  -3.078653",2163.485352,2167.8,2168.030303,0.001174047,293.418283,291.1585018,291.0139358,1,1027.678711,1028.255827,1038.318947,3559.494629,3559.386455,3561.936898,0.037455471,148.9760798,145.4723441,0
6.071838097,-75.35266694,-3.0635,3.876468,"  -3.063500",2164.365967,2168.44,2167.750831,0.001174721,293.3979666,291.1300013,290.9995248,1,1031.81543,1035.325719,1043.202211,3546.791748,3547.832707,3550.20515,0.03899038,148.9797247,145.4354677,0
6.071952843,-75.35263032,-3.019536,3.910547,"  -3.019536",2165.242432,2168.918919,2167.486842,0.001177908,293.3683074,291.1570591,290.9750487,1,1036.269165,1037.957806,1046.665327,3534.128418,3533.949945,3537.988948,0.040964861,149.6001419,145.5587974,0
6.072066368,-75.35259248,-3.016059,3.906044,"  -3.016059",2167.277344,2169.5,2167.216667,0.001180488,293.3049598,291.1430397,290.9214848,1,1040.589355,1042.435528,1051.708868,3521.483643,3523.152357,3524.393484,0.043004052,148.9859483,145.3033808,0
6.072179894,-75.35255464,-2.973878,3.942117,"  -3.961877",2169.0896,2169.616438,2166.875839,0.001181313,293.2710247,291.1090962,290.8897626,1,1045.081421,1048.27369,1054.549589,3508.844727,3510.383037,3513.994192,0.045624378,148.2002905,145.5050208,0
6.07229464,-75.35251802,-3.01154,3.900191,"  -3.998930",2170.215576,2170.293333,2166.749164,0.001184078,293.2278705,291.0993057,290.8545113,1,1049.918335,1052.097397,1059.847978,3496.178467,3497.70379,3500.640399,0.050750655,148.1996062,145.5686975,0
6.072409386,-75.3524814,-3.040087,3.869201,"  -4.027128",2170.782959,2170.355263,2166.358804,0.001186693,293.1986493,291.0779403,290.8278865,1,1054.827148,1058.473016,1064.078411,3483.502197,3486.944615,3486.118647,0.051098518,148.7472344,145.5196519,0
6.072522911,-75.35244355,-3.089152,3.819495,"  -4.076101",2171.032227,2170.541667,2165.959596,0.001185901,293.1562541,291.0467659,290.7953384,1,1059.786255,1062.50776,1068.610462,3470.875977,3473.696424,3473.959427,0.055074623,149.5176845,145.5527615,0
6.072636437,-75.35240571,-3.119279,3.790516,"  -3.119279",2170.990967,2170.736842,2165.90301,0.00118932,293.135982,290.9614285,290.7803875,1,1064.793945,1067.807948,1075.03417,3458.235352,3459.001417,3459.061169,0.056699928,148.9605948,145.3876684,0
6.072751183,-75.35236909,-3.120602,4.779656,"  -3.120602",2170.625732,2170.853333,2165.631229,0.00119418,293.0834557,290.9228437,290.7346469,1,1070.218628,1075.289993,1078.144135,3445.595703,3445.54901,3450.387703,0.06144708,148.9582571,145.4887633,0
6.072865929,-75.35233247,-3.033788,3.883644,"  -3.033788",2169.555908,2171.081081,2165.461794,0.001198924,293.0486641,290.8744995,290.7070004,1,1075.769653,1078.415365,1086.049884,3432.959473,3433.845719,3436.708016,0.063532975,149.7658769,145.3244418,0
6.072979454,-75.35229463,-2.917936,4.005981,"  -3.907067",2168.329834,2170.92,2165.381271,0.001206096,293.0051535,290.8457043,290.6672958,1,1081.224976,1081.147511,1090.521487,3420.348145,3423.456678,3424.07535,0.065639744,148.7298162,145.4422274,0
6.0730942,-75.35225679,-2.03014,3.911733,"  -3.020452",2167.373291,2171.069444,2165.243243,0.001210314,292.9679629,290.835589,290.6334118,1,1086.967407,1088.914585,1095.511395,3407.642822,3408.895688,3411.369399,0.067397867,149.386514,145.4598603,0
6.073207726,-75.35222016,-2.013251,4.928994,"  -3.005000",2167.014893,2170.866667,2164.848684,0.001213321,292.9544846,290.7628917,290.6214767,1,1092.761597,1096.814866,1100.814101,3395.111572,3394.379693,3398.614182,0.068250417,148.6190398,145.2617201,0
6.073322472,-75.35218354,-1.013313,4.947353,"  -3.000202",2167.278564,2170.521127,2164.652027,0.001223129,292.9081602,290.7332943,290.5768946,1,1098.841919,1099.653642,1105.853291,3382.489746,3384.03682,3385.100095,0.071738407,149.2684942,145.2624821,0
6.073437218,-75.3521457,-0.905814,5.066587,"  -2.896615",2168.672852,2170.175676,2164.353333,0.001227967,292.8805708,290.6821297,290.5463627,1,1104.908569,1103.571488,1114.599494,3369.780518,3372.173193,3370.331119,0.074155543,148.8462673,145.2970673,0
6.073550743,-75.35210786,-0.937763,5.047957,"  -3.930623",2170.171387,2169.407895,2163.909396,0.001230714,292.8685435,290.574837,290.5372779,1,1110.850098,1111.390425,1117.124024,3357.188721,3356.696557,3362.733564,0.079916848,148.621001,145.3156347,0
6.073643517,-75.3520334,-0.937077,5.044263,"  -2.930857",2171.476318,2168.72,2163.705686,0.001236828,292.8473016,290.5036972,290.5099931,1,1112.223633,1114.53338,1120.272853,3344.060303,3345.036528,3347.059615,0.08158327,149.5974935,145.231137,0
6.073735069,-75.35195527,0.079675,5.059363,"  -2.908138",2172.368408,2168.373333,2163.331126,0.001245298,292.8274528,290.4982026,290.488854,1,1113.284668,1114.477309,1121.593218,3330.775146,3332.365517,3332.958573,0.086555518,148.9768011,145.2983991,0
6.073826622,-75.35187715,1.024864,5.004919,"  -2.955191",2173.690674,2167.64,2162.915825,0.001254788,292.7767232,290.4561384,290.4419879,1,1114.47644,1116.09774,1119.637877,3317.479492,3317.36672,3321.829299,0.093058771,149.6418677,145.1487985,0
6.073918175,-75.3517978,0.974163,4.950336,"  -3.002011",2174.888916,2167.213333,2162.756667,0.001258621,292.7787186,290.3896726,290.4398938,1,1115.796021,1117.197464,1123.970759,3304.126221,3305.989952,3308.884079,0.09525919,149.7369575,145.2630106,0
6.074008507,-75.35171968,1.0816,5.050774,"  -2.887574",2174.842773,2166.934211,2162.257525,0.00126254,292.7564523,290.3459175,290.4177341,1,1117.242554,1119.863188,1127.409594,3290.95874,3292.772724,3293.909179,0.099038461,149.6559488,145.2454466,0
6.07410128,-75.35164155,1.128485,5.088083,"  -2.831112",2173.946777,2166.972973,2161.630872,0.001267117,292.7314695,290.2917496,290.3910116,1,1119.017334,1122.236417,1125.755841,3277.562256,3280.102831,3280.446944,0.099503941,149.7826372,145.3952761,0
6.074191612,-75.35156343,1.076781,5.028271,"  -3.862582",2172.642822,2166.052632,2161.386667,0.001272249,292.7262447,290.2430866,290.3847803,1,1120.744873,1124.07646,1130.905301,3264.378418,3264.367643,3267.013527,0.100221043,149.9090138,145.2607862,0
6.074283165,-75.3514853,1.055241,5.000067,"  -2.889585",2169.895752,2165.828947,2161.053333,0.001275322,292.7058706,290.1520115,290.3649885,1,1122.782471,1124.445175,1132.097589,3251.112061,3252.100056,3253.890644,0.101547945,149.9108296,145.4259405,0
6.074374718,-75.35140718,1.103084,5.042669,"  -2.836501",2166.592285,2165.706667,2160.332215,0.001277678,292.7095442,290.0866165,290.3616457,1,1124.939819,1125.368865,1133.877716,3237.832275,3241.153236,3241.628919,0.101510665,149.6294333,145.2270534,0
6.074466271,-75.35132905,1.072492,5.008244,"  -2.863259",2164.030518,2164.726027,2160.148148,0.001286766,292.6921651,290.0579611,290.3354158,1,1127.245972,1128.242982,1136.099534,3224.54834,3224.723045,3227.996033,0.100850673,150.0367903,145.3923027,0
6.074557823,-75.35125093,0.0885,5.005143,"  -2.861487",2163.880371,2163.526316,2159.57947,0.001291487,292.7125022,289.9273264,290.3486555,1,1129.694458,1130.859851,1142.294397,3211.263184,3211.578386,3213.456731,0.104102757,150.1684273,145.410637,0
6.074648155,-75.3511728,0.078645,4.010915,"  -2.870557",2164.289307,2162.693333,2159.27027,0.001296059,292.7341467,289.881044,290.3634925,1,1132.223145,1132.198062,1141.709938,3198.10083,3200.421097,3203.009474,0.104077163,150.1657607,145.3088794,0
6.074740929,-75.35109468,0.108147,4.040761,"  -2.841314",2164.877441,2162.188406,2158.918367,0.001296866,292.7432331,289.8555239,290.3626989,1,1135.110596,1138.676677,1142.362404,3184.717529,3183.752753,3188.297536,0.10461171,150.2957078,145.4257942,0
6.074831261,-75.35101655,0.206554,4.140907,"  -3.727800",2164.400635,2160.426667,2158.496689,0.001303138,292.7655183,289.8235575,290.3674034,1,1137.856689,1138.084986,1149.605305,3171.525635,3175.620016,3173.094071,0.106700331,149.7597345,145.3094902,0
6.074922813,-75.35093843,-0.856405,4.065464,"  -3.809527",2164.105225,2159.391892,2158.24,0.001305271,292.7942558,289.8253549,290.3899135,1,1140.948975,1140.839809,1151.690436,3158.258301,3158.487165,3163.227274,0.105749228,150.2858959,145.2435535,0
6.075014366,-75.3508603,0.197103,4.139157,"  -3.744952",2163.844727,2157.956522,2158.074576,0.001307672,292.7958693,289.8219095,290.3857432,1,1144.195068,1147.19005,1154.901228,3144.993896,3144.980057,3148.89629,0.105691745,149.885281,145.2279601,0
6.075105919,-75.35078218,2.171427,4.145451,"  -2.763634",2162.645508,2156.723684,2157.781145,0.00130853,292.8380389,289.8114481,290.4125149,1,1147.513184,1151.251392,1157.131056,3131.702881,3133.413649,3132.924543,0.102223387,149.3449609,145.179117,0
6.075197472,-75.35070405,4.182945,4.182945,"  -2.739186",2160.874756,2155.736842,2157.496667,0.001312705,292.8622134,289.8210399,290.4260445,1,1150.980591,1153.804868,1160.614309,3118.413574,3118.833328,3123.885373,0.100812561,149.4722139,145.2449231,0
6.075287804,-75.35062593,5.163694,5.163694,"  -2.765203",2158.57959,2154.973333,2157.568562,0.001316652,292.9036177,289.7860992,290.4632523,1,1154.570923,1157.397686,1165.149174,3105.268311,3105.235082,3107.410138,0.099286618,149.853902,145.2471489,0
6.075380577,-75.3505478,5.227018,3.239559,"  -2.722819",2155.947021,2153.552632,2157.202658,0.001321372,292.9783568,289.8578773,290.5218529,1,1158.456543,1161.372254,1168.053995,3091.878418,3093.016641,3094.789626,0.097224129,149.465014,145.3656056,1
6.075470909,-75.35046846,3.234154,3.234154,"  -2.736592",2152.451172,2153.386667,2156.95,0.001322624,293.0106833,289.9492108,290.5457804,1,1162.127319,1161.731743,1169.023345,3078.606689,3080.153872,3082.891247,0.095261992,149.3355797,145.166668,0
6.075563683,-75.35039033,3.22773,4.223944,"  -2.749548",2149.459717,2153.263158,2156.767442,0.001325536,293.0516672,290.0110039,290.57637,1,1166.362427,1169.215435,1176.422341,3065.243408,3066.30514,3069.880587,0.092055084,149.3955078,145.2504866,0
6.075654015,-75.35031221,3.261686,4.259143,"  -2.723059",2148.587402,2152.266667,2156.473333,0.001326268,293.1336251,290.1369461,290.6509136,1,1170.463867,1172.60963,1179.463144,3052.081543,3053.571533,3055.938112,0.086630987,150.1214539,145.2362561,0
6.075745567,-75.35023408,3.266266,3.266266,"  -3.725740",2148.94458,2152.210526,2156.063333,0.001330864,293.1805605,290.284347,290.6897372,1,1174.758179,1177.170415,1182.415332,3038.789307,3039.927039,3040.537279,0.081565888,149.2127406,145.1706979,0
6.075842003,-75.35016572,4.228285,3.228691,"  -3.768472",2149.515625,2152.368421,2155.847176,0.001333975,293.2389097,290.3710705,290.740924,1,1180.211792,1182.515458,1189.37819,3025.711182,3027.832793,3029.644862,0.079517436,149.5742468,145.2043975,1
6.075955528,-75.35012544,4.162151,4.162151,"  -3.822791",2148.373047,2151.935065,2155.225914,0.001330013,293.3090626,290.4377441,290.8084884,1,1188.992065,1190.119637,1200.590829,3012.94873,3015.048894,3017.130193,0.074312262,149.197158,145.1392494,0
6.076069054,-75.35008393,6.06053,5.063732,"  -3.907447",2147.348633,2151.684211,2154.785953,0.001331696,293.3408588,290.4740367,290.8326932,1,1197.78894,1200.754709,1206.32379,3000.112793,3001.44821,3004.773686,0.071587806,148.7828267,145.1552351,1
6.076181358,-75.35004243,6.063408,4.072141,"  -3.892927",2146.690918,2151.351351,2154.214047,0.001327288,293.4188819,290.5481745,290.9021671,1,1206.541748,1207.663001,1213.904293,2987.388184,2988.858655,2992.332562,0.069373803,149.4474735,145.1382879,1
6.076293663,-75.35000215,5.977692,4.983068,"  -3.968551",2146.959473,2151.131579,2153.811258,0.001328202,293.4548809,290.6865208,290.9322929,1,1215.402222,1217.09991,1225.354904,2974.728516,2976.547071,2978.498036,0.066940211,149.201514,144.9117132,1
6.076407188,-75.34996186,5.962619,3.975079,"  -2.981309",2147.698975,2150.902778,2153.23569,0.001326184,293.489252,290.8498328,290.960971,1,1224.483398,1227.312946,1231.519356,2961.984619,2963.522786,2966.001459,0.065151186,148.6399738,145.0762577,1
6.076520714,-75.34992036,6.981281,4.002072,"  -2.949418",2149.368164,2150.894737,2152.95,0.001325239,293.5513386,290.9492696,291.0200003,1,1233.539917,1235.663086,1243.822014,2949.141846,2950.643775,2951.025506,0.063712773,149.861001,145.1066349,1
6.076633019,-75.34988008,7.840945,4.863371,"  -3.076827",2151.243408,2150.88,2152.627907,0.001324883,293.5984317,291.0813561,291.061074,1.013377926,1242.654175,1247.636089,1248.571813,2936.512207,2935.277689,2943.431638,0.064105506,149.1974945,144.9382178,1
6.076746544,-75.34983979,7.896369,4.92035,"  -3.015699",2152.250488,2150.866667,2152.233333,0.00132305,293.6471737,291.2079575,291.1077872,1.016835017,1251.996582,1254.283433,1261.405332,2923.790039,2925.550686,2927.774916,0.064961237,149.5753066,145.3393472,1
6.076860069,-75.34979829,7.843681,4.876336,"  -4.025698",2152.536377,2150.355263,2151.866667,0.001321547,293.6978481,291.3054115,291.152998,1.033112583,1261.325806,1261.447919,1270.248776,2910.976807,2913.234545,2914.372585,0.064533051,149.2020142,145.0892819,1
6.076972374,-75.34975801,7.785171,4.82503,"  -4.055393",2152.464355,2150.291667,2151.537162,0.001318237,293.7562795,291.3756599,291.2075745,1.043478261,1270.672852,1273.66803,1280.318304,2898.373047,2898.738323,2901.648119,0.066271118,148.9645271,144.9720271,1
6.077084679,-75.34971772,7.750272,4.795912,"  -3.082383",2151.95752,2150.094595,2151.282895,0.001317876,293.8392196,291.5018902,291.2828719,1.059602649,1280.053223,1284.249105,1289.826434,2885.750977,2884.925052,2888.932861,0.068220633,149.0823206,145.1228912,1
6.077198204,-75.34967622,7.738738,3.805453,"  -4.061117",2150.567871,2150.083333,2150.929293,0.001314729,293.887476,291.5793631,291.327578,1.080267559,1289.569092,1292.38593,1297.400604,2872.954346,2873.975127,2876.304978,0.069196684,149.6267636,145.1728131,1
6.077311729,-75.34963472,6.610922,4.646309,"  -4.194448",2149.73999,2149.52,2150.736667,0.001310018,293.9660226,291.7103456,291.4018881,1.094276094,1299.134155,1298.457704,1308.728311,2860.153076,2862.029914,2863.473634,0.069834106,148.8443953,145.0363237,1
6.077424034,-75.34959443,6.636523,4.673055,"  -3.180819",2149.159912,2149.105263,2150.613333,0.001308268,294.0472447,291.7512991,291.4826002,1.11409396,1308.733032,1310.775927,1316.340191,2847.553955,2848.336385,2853.651548,0.070310368,149.4940139,145.2208596,1
6.077536339,-75.34955415,6.586527,4.62333,"  -3.229460",2149.05127,2148.851351,2150.593333,0.001303402,294.1032027,291.8337265,291.5370318,1.129692833,1318.428223,1319.789172,1328.619077,2834.983887,2835.078183,2839.822957,0.072469521,149.2941746,145.1006421,1
6.077649864,-75.34951265,7.54096,4.595272,"  -3.259894",2150.007568,2148.684211,2150.42953,0.001301453,294.1805141,291.9218414,291.6105154,1.156146179,1328.226074,1332.997096,1337.290286,2822.205811,2821.172604,2826.025365,0.073626947,149.2328141,145.0056117,1
6.07776339,-75.34947236,7.517073,4.569201,"  -3.291790",2151.099609,2148.26087,2150.413559,0.001297419,294.2445913,292.0133794,291.6769883,1.17114094,1338.139526,1339.781647,1346.899513,2809.529053,2811.892887,2812.861532,0.075158663,149.1071208,145.1568361,1
6.077875694,-75.34943208,6.591345,4.623779,"  -4.230266",2152.606934,2148.013158,2150.359736,0.001292216,294.3378384,292.1182896,291.7694829,1.194630872,1347.965942,1351.120579,1355.64713,2796.951416,2798.075677,2800.427944,0.076214431,148.855369,144.9536281,1
6.07798922,-75.34939058,6.552741,4.581992,"  -3.301005",2153.037354,2147.906667,2150.285235,0.001290136,294.3876532,292.1552917,291.8188112,1.222591362,1357.908936,1360.62609,1362.987293,2784.181396,2784.291688,2788.759696,0.076754622,148.7247768,144.8090869,1
6.078102745,-75.34935029,6.634227,4.659755,"  -4.225371",2153.38916,2146.818182,2149.979933,0.001284577,294.4607834,292.2058643,291.8980571,1.244147157,1367.956787,1370.419338,1374.750474,2771.508789,2772.06665,2776.112487,0.076915197,149.5144481,144.7069874,1
6.07821505,-75.34931001,6.648753,4.672898,"  -4.218451",2154.225342,2146.618421,2149.907285,0.001280867,294.5232249,292.2603146,291.960533,1.266666667,1377.977661,1380.809837,1387.038418,2758.948975,2760.793478,2764.144575,0.076815737,148.9698409,144.4578507,1
6.078327354,-75.3492685,6.6353,4.657565,"  -4.242241",2155.24292,2146.263158,2149.668874,0.001277089,294.577175,292.3197902,292.0196624,1.291525424,1388.02417,1390.455353,1395.664298,2746.337891,2747.330934,2751.206161,0.076767985,149.7381151,144.4963465,1
6.07844088,-75.349227,6.692766,4.712657,"  -4.197829",2150.509033,2145.539474,2149.461279,0.001271915,294.6309753,292.4272175,292.076098,1.311036789,1398.228638,1399.245679,1408.263134,2733.606934,2734.77805,2736.751543,0.077161097,149.8979608,144.0387366,1
6.078554405,-75.34918794,6.702457,4.719481,"  -4.203908",2145.552002,2145.138889,2148.919192,0.00126993,294.6991619,292.5138975,292.1410959,1.34,1408.564087,1411.408147,1415.769412,2721.043701,2720.378171,2725.875775,0.081040346,149.3557034,143.9284308,1
6.07866671,-75.34914643,6.693957,4.707619,"  -4.230898",2140.357422,2144.527778,2148.734007,0.001269002,294.7500036,292.6422978,292.1907811,1.360927152,1418.724731,1419.970433,1427.141848,2708.432129,2709.238506,2710.795435,0.081996189,150.0326141,143.7061599,1
6.078779015,-75.34910493,6.79652,3.811226,"  -4.149559",2135.539063,2144.657895,2148.363636,0.001270231,294.7713343,292.7278078,292.2122292,1.390728477,1428.910767,1430.126735,1436.566757,2695.799805,2696.884951,2697.769941,0.084174674,149.1268316,143.4103187,1
6.07889254,-75.34906465,6.7416,4.747044,"  -4.228459",2131.55249,2144.394737,2148.099338,0.001271876,294.7898092,292.8058521,292.2348652,1.419463087,1439.321777,1441.109096,1447.584294,2683.176514,2684.318112,2687.027525,0.087117221,150.1587608,143.1838397,1
6.079006065,-75.34902436,6.718059,4.718637,"  -4.278764",2131.578369,2143.986842,2147.807947,0.001270501,294.8296739,292.8722726,292.2765031,1.438538206,1449.842651,1450.651083,1460.504805,2670.567383,2671.647283,2674.214664,0.088090629,150.020521,142.8582931,1
6.079091515,-75.34894136,6.665316,4.669712,"  -4.310504",2130.622803,2143.065789,2147.479866,0.001268694,294.8580729,292.887465,292.3042969,1.468013468,1455.99646,1455.78978,1463.391327,2657.465088,2660.425957,2661.722177,0.090107055,149.2303826,142.6570849,1
6.079174522,-75.34885591,6.71011,4.718979,"  -4.241108",2130.368896,2142.318841,2147.288136,0.001266985,294.8941675,292.9124404,292.3462835,1.496688742,1461.857544,1465.054808,1468.472089,2644.40332,2644.820452,2647.557936,0.094754887,149.8752439,142.4521132,1
6.07925753,-75.34876802,6.696728,4.709568,"  -4.232650",2132.078857,2141.552632,2146.946667,0.001268363,294.9045051,292.9266248,292.356867,1.525083612,1467.712158,1468.264655,1476.073412,2631.156738,2633.616374,2635.016554,0.095798237,148.9262306,142.0400407,1
6.079341759,-75.34868135,4.731092,4.731092,"  -4.195497",2133.233154,2140.394737,2146.343434,0.001269448,294.926567,292.9128817,292.3820068,1.553333333,1473.913818,1475.827319,1481.330132,2617.908936,2619.038565,2621.898813,0.094996502,149.0692808,141.7977873,0
6.079424767,-75.34859468,3.753442,4.743797,"  -4.169391",2133.752441,2139,2145.959184,0.001271565,294.9446346,292.9139017,292.4019798,1.581939799,1480.034058,1484.580389,1486.888156,2604.775391,2605.335042,2609.060473,0.100367625,148.031869,141.6009604,0
6.079507774,-75.34850679,1.712893,5.650577,"  -4.193634",2133.276611,2138.565789,2145.417508,0.001268833,294.9538043,292.939824,292.4193015,1.61409396,1486.154175,1488.590716,1493.801887,2591.527588,2592.330338,2596.039674,0.104229867,147.9735006,141.5698931,0
6.079590782,-75.34842012,1.598076,4.521387,"  -4.248544",2131.867432,2137.552632,2144.622074,0.001265871,294.9597927,292.9382774,292.4263099,1.632450331,1492.521362,1495.67853,1500.046712,2578.398682,2577.876081,2582.016461,0.104580183,147.2366325,141.8475005,0
6.07967379,-75.34833345,2.483557,5.38265,"  -4.280994",2129.525635,2136.861111,2143.932203,0.001267489,294.9752788,292.896234,292.4497319,1.663333333,1498.926514,1501.490204,1505.700266,2565.26416,2566.823522,2570.063583,0.111274121,147.0247442,141.6882904,0
6.079758019,-75.34824556,2.438266,5.318108,"  -4.281365",2131.317627,2137.026316,2143.426667,0.001272617,294.9704299,292.8960438,292.4464619,1.6910299,1505.461182,1506.839294,1512.570381,2551.920166,2552.054054,2555.440812,0.114483733,146.9766458,141.3480303,0
6.079841026,-75.34815889,2.339737,5.204722,"  -4.345226",2133.059326,2136.5,2142.641196,0.001274362,294.9786469,292.877616,292.4582327,1.718543046,1512.08252,1512.81993,1521.792956,2538.792969,2541.31998,2541.994115,0.117114175,145.7890669,141.3400369,0
6.079924034,-75.34807222,2.330839,5.184928,"  -4.328702",2134.427734,2136.2,2141.906355,0.001275011,294.9689605,292.8363243,292.4494986,1.740863787,1518.763428,1518.612114,1525.131418,2525.657471,2528.738424,2529.86534,0.122604099,145.6751363,141.0418875,0
6.080007042,-75.34798433,2.34389,5.19072,"  -4.298713",2134.442627,2136.868421,2141.454849,0.001275898,294.9512679,292.7370214,292.4298922,1.77,1525.446045,1525.958372,1531.96593,2512.432861,2511.840968,2516.68625,0.12711117,145.4002513,141.0712772,0
6.08009005,-75.34789766,1.336193,5.12681,"  -4.349733",2133.935791,2136.539474,2140.667774,0.001278833,294.9352287,292.7009304,292.411632,1.794612795,1532.304932,1533.94444,1539.747812,2499.305176,2500.03806,2503.822141,0.130445367,145.3413851,140.8077648,0
6.080173058,-75.34781099,1.411679,5.201422,"  -4.272935",2132.869385,2135.813333,2139.84,0.001282609,294.9104073,292.6407986,292.3840685,1.816053512,1539.252075,1541.294851,1546.956527,2486.169189,2487.418345,2490.903607,0.136109181,144.4808697,140.5000073,0
6.080256065,-75.34772309,-0.512052,5.177415,"  -4.305030",2132.178223,2135.930556,2139.313131,0.001285774,294.8936222,292.5973969,292.3650928,1.842809365,1546.202271,1549.052034,1552.328774,2472.95752,2471.962486,2477.451381,0.139838968,143.8242778,140.6936061,0
6.080339073,-75.34763642,-0.446525,6.203846,"  -4.246737",2132.706543,2135.460526,2138.55,0.001290202,294.8554248,292.5375519,292.3208654,1.871621622,1553.287842,1555.211068,1561.060635,2459.829346,2460.683232,2463.583584,0.145103833,143.2378323,140.627619,0
6.080422081,-75.34754975,-0.581236,6.088688,"  -3.439775",2133.670898,2135.064935,2137.59,0.001293325,294.8322532,292.5150257,292.2968611,1.885521886,1560.493774,1564.889691,1568.314912,2446.707031,2446.104521,2450.853401,0.145167186,142.9008171,140.5573611,0
6.080505089,-75.34746186,-0.440046,5.299682,"  -4.266531",2134.780762,2134.684932,2137.010101,0.001292431,294.809691,292.4385616,292.2710179,1.906040268,1567.699341,1570.97505,1572.058497,2433.494873,2433.698438,2439.083687,0.151241245,142.2423035,140.5857592,0
6.080588097,-75.34737519,-2.326554,6.325921,"  -4.249327",2135.45752,2134.453333,2136.616667,0.001296613,294.786697,292.3832317,292.2452291,1.93220339,1575.001465,1575.493491,1582.57603,2420.365967,2423.765824,2425.312958,0.154922556,143.3291122,140.4841567,0
6.080671104,-75.34728852,-2.321183,5.416093,"  -4.255502",2135.579834,2133.88,2135.838926,0.001298589,294.7634727,292.3098371,292.2200331,1.94,1582.455322,1584.193618,1590.866241,2407.258057,2408.141932,2411.672526,0.155298942,143.1595272,140.5133909,0
6.080754112,-75.34720063,-2.30337,5.471718,"  -4.247142",2135.406982,2133.56,2135.626667,0.001303942,294.7303275,292.2266354,292.1796508,1.963576159,1589.90686,1591.023818,1597.236043,2394.044922,2397.149235,2396.73075,0.160021835,142.4729618,140.4771432,0
6.080838341,-75.34711518,-2.207044,5.605502,"  -4.160181",2134.6875,2132.973684,2135.410596,0.001308193,294.7098516,292.1542174,292.1543275,1.973154362,1597.568726,1599.076981,1604.544142,2380.889648,2382.614566,2385.170502,0.161857072,142.5612306,140.5780611,0
6.080921349,-75.34702729,-2.248626,5.606837,"  -4.212492",2134.041504,2132.635135,2135.256667,0.001316223,294.6875115,292.07749,292.1307798,1.986531987,1605.241211,1604.886258,1613.334714,2367.714844,2369.676823,2372.05287,0.163138764,141.937251,140.4123139,0
6.081004356,-75.34694062,-3.1517,5.740244,"  -4.139694",2133.598633,2132.513158,2135.076412,0.001319975,294.6682786,292.0093155,292.1052499,2,1612.948853,1615.277665,1620.333997,2354.585938,2356.035911,2358.949034,0.165483887,141.2843859,140.4107524,0
